personId,eventId,best,worldRank,continentRank,countryRank
2019LYTN01,333bf,18455,1330,469,42
2013PENA05,333bf,18455,1330,95,15
2005ZOLN01,333bf,18459,1332,470,61
2013CHEN13,333bf,18467,1333,459,172
2004HERM01,333bf,18511,1334,471,24
2018SEON04,333bf,18522,1335,460,25
2008KOVA01,333bf,18531,1336,472,17
2014ZAUS01,333bf,18535,1337,473,62
2013PANT01,333bf,18562,1338,474,10
2010SMIR01,333bf,18562,1338,474,43
2015SHAH09,333bf,18614,1340,265,198
2008FUKA01,333bf,18620,1341,461,53
2013HAHN02,333bf,18638,1342,476,56
2010MULI01,333bf,18639,1343,462,48
2012CARL03,333bf,18668,1344,477,39
2010VAHT01,333bf,18671,1345,478,5
2016HUAN35,333bf,18680,1346,463,173
2015TALL01,333bf,18711,1347,479,7
2012EJLE01,333bf,18717,1348,480,25
2017DAVI03,333bf,18797,1349,481,44
2017RAUH01,333bf,18819,1350,482,11
2020BUBA01,333bf,18829,1351,483,63
2018TANA03,333bf,18829,1351,464,49
2016JARM01,333bf,18829,1351,46,37
2018BUSK02,333bf,18837,1354,484,57
2016FANG12,333bf,18898,1355,465,174
2015KAMO01,333bf,18909,1356,466,54
2013TOKA01,333bf,18921,1357,485,64
2014RODR30,333bf,18928,1358,266,12
2016CHEH02,333bf,18972,1359,467,175
2011MILL01,333bf,18996,1360,267,199
2019KOZL05,333bf,19023,1361,486,22
2013SING12,333bf,19024,1362,468,53
2016MANN01,333bf,19045,1363,268,200
2017ANDE05,333bf,19113,1364,269,201
2014LLOY02,333bf,19125,1365,47,38
2011LONG02,333bf,19126,1366,487,40
2018CHHU01,333bf,19128,1367,469,54
2014FURE01,333bf,19147,1368,488,41
2014PRID01,333bf,19157,1369,48,39
2014LISH01,333bf,19191,1370,470,176
2017DONA06,333bf,19222,1371,471,32
2014KARN02,333bf,19240,1372,270,202
2016ORDA01,333bf,19242,1373,96,10
2010MICH03,333bf,19253,1374,472,50
2011BILC01,333bf,19256,1375,489,23
2014OGIN01,333bf,19266,1376,473,55
2016LECO01,333bf,19300,1377,490,42
2015DURU01,333bf,19362,1378,474,55
2018WUMI02,333bf,19379,1379,475,177
2011KOWO01,333bf,19380,1380,491,65
2012LIUH01,333bf,19390,1381,476,178
2013LKHA01,333bf,19391,1382,477,2
2015SEUN01,333bf,19428,1383,478,26
2017SAKA02,333bf,19493,1384,271,203
2014KUNR01,333bf,19517,1385,97,37
2015KULS02,333bf,19539,1386,479,56
2005HSUA01,333bf,19601,1387,272,204
2014RAOS02,333bf,19605,1388,480,57
2014BETE01,333bf,19605,1388,492,5
2013BEES01,333bf,19640,1390,493,58
2016PICC05,333bf,19676,1391,49,40
2010LIRA01,333bf,19692,1392,50,41
2016KOIZ01,333bf,19698,1393,481,56
2011ZENG01,333bf,19803,1394,482,179
2010AZAR01,333bf,19808,1395,483,51
2012IVAN03,333bf,19823,1396,494,44
2016MULL05,333bf,19830,1397,273,205
2016WUHE01,333bf,19839,1398,484,180
2017NGHI04,333bf,19864,1399,485,5
2014MAKU02,333bf,19896,1400,495,5
2013SZUM01,333bf,19898,1401,496,66
2018TING05,333bf,19926,1402,51,42
2016NAUD01,333bf,19936,1403,497,5
2015SONM01,333bf,19974,1404,498,45
2013SAVI01,333bf,19991,1405,274,206
2011ENGB02,333bf,19991,1405,499,26
2006ARAK01,333bf,20002,1407,486,57
2014KIMJ02,333bf,20025,1408,487,27
2013CHOI04,333bf,20025,1408,275,207
2014ZUNI02,333bf,20030,1410,276,17
2017MAHE08,333bf,20032,1411,488,58
2007ROKA01,333bf,20037,1412,500,18
2010DONA01,333bf,20048,1413,277,208
2015LYON01,333bf,20099,1414,278,209
2007CINO01,333bf,20100,1415,98,38
2011CHAU05,333bf,20109,1416,279,210
2005FUNG01,333bf,20112,1417,501,12
2012SHRI01,333bf,20119,1418,489,59
2014SALA15,333bf,20234,1419,280,18
2008SEAR01,333bf,20244,1420,281,211
2011GJER02,333bf,20246,1421,502,8
2007BLAC01,333bf,20252,1422,282,212
2010OREL02,333bf,20274,1423,503,37
2014HUAN07,333bf,20307,1424,490,181
2016PUTT01,333bf,20308,1425,504,12
2013LIHU01,333bf,20345,1426,491,18
2017SUKH01,333bf,20366,1427,505,46
2007LUCH01,333bf,20421,1428,492,19
2007BRIT01,333bf,20424,1429,99,39
2018CUSC01,333bf,20425,1430,506,23
2009KITM01,333bf,20443,1431,493,9
2014MATH02,333bf,20445,1432,507,59
2010YUAN08,333bf,20472,1433,494,182
2017YULM01,333bf,20475,1434,508,47
2012LEEJ06,333bf,20549,1435,283,213
2012KUOV01,333bf,20555,1436,52,43
2013ESTE02,333bf,20556,1437,100,40
2014SANT16,333bf,20556,1437,100,40
2014SUAR05,333bf,20557,1439,102,20
2018YANY05,333bf,20569,1440,495,183
2011ZHUT01,333bf,20578,1441,496,184
2016SAHN01,333bf,20662,1442,497,60
2016WUZI01,333bf,20664,1443,498,185
2008ABAN01,333bf,20669,1444,499,33
2014BUKO01,333bf,20671,1445,103,4
2017DZUL02,333bf,20684,1446,500,23
2013COST03,333bf,20687,1447,284,2
2008CLAR01,333bf,20707,1448,285,34
2010YUGI02,333bf,20713,1449,501,52
2016GARC08,333bf,20723,1450,502,34
2010RANI01,333bf,20731,1451,503,61
2012KISH03,333bf,20753,1452,504,62
2016GUST02,333bf,20776,1453,286,214
2017EXNE01,333bf,20784,1454,509,9
2003VOMB01,333bf,20791,1455,510,6
2015CACE01,333bf,20805,1456,104,21
2015NICH04,333bf,20839,1457,511,45
2017GYAW01,333bf,20844,1458,287,215
2011DARM01,333bf,20857,1459,505,53
2013FENG02,333bf,20946,1460,506,186
2013YUSH01,333bf,20961,1461,512,4
2018AZHA03,333bf,20981,1462,507,54
2016WANG10,333bf,20989,1463,508,187
2013MATE01,333bf,20992,1464,509,35
2016KANI01,333bf,21042,1465,53,44
2011YULI01,333bf,21165,1466,510,55
2016CUIY04,333bf,21183,1467,511,188
2013IORD01,333bf,21232,1468,513,11
2015KANS01,333bf,21242,1469,514,10
2014ELLI01,333bf,21294,1470,288,216
2011ZENG02,333bf,21307,1471,512,189
2014SHUM01,333bf,21388,1472,515,5
2010KOHL02,333bf,21482,1473,516,15
2017GLOD01,333bf,21507,1474,517,1
2017LOTZ01,333bf,21527,1475,518,60
2012LUTC01,333bf,21531,1476,289,217
2014WILD03,333bf,21537,1477,290,218
2013KAMI03,333bf,21538,1478,519,6
2013BURL01,333bf,21538,1478,519,67
2015OLEC01,333bf,21544,1480,521,68
2014DETL01,333bf,21562,1481,522,11
2010JIAZ01,333bf,21588,1482,513,190
2019JIWE02,333bf,21601,1483,514,191
2019FONG04,333bf,21619,1484,291,219
2013RUIX02,333bf,21622,1485,515,192
2014SAMP01,333bf,21622,1485,105,42
2007SEUN02,333bf,21628,1487,516,28
2014MARQ02,333bf,21630,1488,106,43
2010WEYE02,333bf,21655,1489,523,61
2014ZYCH01,333bf,21669,1490,524,69
2013RAMI02,333bf,21688,1491,292,13
2006FRAN01,333bf,21746,1492,525,70
2018XIAN05,333bf,21750,1493,517,193
2011AMOR01,333bf,21794,1494,107,16
2010WIDO01,333bf,21808,1495,518,56
2017TRAN08,333bf,21857,1496,293,220
2011ORGA01,333bf,21880,1497,526,38
2016ZHEN09,333bf,21946,1498,519,24
2006KIMB01,333bf,21969,1499,294,221
2015ACHA01,333bf,21982,1500,108,22
2011STAI01,333bf,21986,1501,295,35
2012ROBO02,333bf,21989,1502,527,48
2010KURN03,333bf,22016,1503,520,57
2017CAYT01,333bf,22031,1504,109,23
2009HUAN10,333bf,22045,1505,521,20
2016BUCK01,333bf,22055,1506,528,62
2007LIBI01,333bf,22059,1507,522,194
2013ZHYH01,333bf,22091,1508,529,24
2017ZHAD01,333bf,22116,1509,523,6
2008LEEF01,333bf,22123,1510,296,222
2010ZHAO12,333bf,22129,1511,297,36
2012QUIA01,333bf,22135,1512,524,36
2017OSCA02,333bf,22150,1513,110,24
2016PANN02,333bf,22154,1514,530,24
2014WHIT07,333bf,22172,1515,298,223
2010LEAN02,333bf,22178,1516,531,12
2012HINO01,333bf,22182,1517,525,58
2017CARA04,333bf,22186,1518,526,37
2007CHAN07,333bf,22191,1519,299,37
2009HORM02,333bf,22219,1520,532,63
2015CHEN82,333bf,22237,1521,300,224
2014SZEP01,333bf,22307,1522,533,19
2017MORO02,333bf,22321,1523,534,49
2012DESO02,333bf,22341,1524,301,38
2012FAHM02,333bf,22362,1525,527,58
2013COPP01,333bf,22379,1526,535,46
2011DANA01,333bf,22404,1527,528,59
2017KUKU01,333bf,22438,1528,536,50
2016KRUE03,333bf,22470,1529,302,225
2012DANI01,333bf,22496,1530,537,7
2018STEP07,333bf,22528,1531,54,45
2015JORG01,333bf,22531,1532,538,12
2012AGNE01,333bf,22550,1533,539,64
2010TIAN03,333bf,22557,1534,529,195
2013GRIG01,333bf,22594,1535,540,13
2012GONZ02,333bf,22595,1536,111,17
2018SOLA05,333bf,22606,1537,530,63
2017GEIS02,333bf,22632,1538,541,16
2016GAMM02,333bf,22645,1539,531,38
2012VAID02,333bf,22675,1540,532,64
2016MASI01,333bf,22698,1541,112,11
2017VARE01,333bf,22721,1542,303,2
2012MISH01,333bf,22777,1543,533,65
2008ZHAO05,333bf,22786,1544,534,196
2012PICC01,333bf,22786,1544,542,25
2016ZHAN17,333bf,22792,1546,535,197
2017SKRY01,333bf,22813,1547,543,51
2015DIAZ03,333bf,22829,1548,304,19
2017KEKK01,333bf,22841,1549,544,13
2006GALE01,333bf,22897,1550,545,13
2004ZAMO01,333bf,22913,1551,305,226
2014EGOR01,333bf,22937,1552,546,52
2009GORY01,333bf,22940,1553,547,53
2013VAKU01,333bf,22969,1554,306,227
2015BANE03,333bf,23171,1555,536,66
2013WAGN01,333bf,23174,1556,548,4
2011ZAWA01,333bf,23198,1557,537,60
2016STAN04,333bf,23256,1558,55,10
2019LIAA01,333bf,23328,1559,307,228
2017DASA03,333bf,23392,1560,538,67
2017ROSS10,333bf,23455,1561,113,12
2016WANS07,333bf,23529,1562,539,198
2011GROG02,333bf,23541,1563,308,229
2013CHUS01,333bf,23551,1564,549,54
2013RENN01,333bf,23574,1565,114,44
2012TERE01,333bf,23600,1566,550,8
2013ZABA02,333bf,23604,1567,115,18
2010ALVA01,333bf,23606,1568,116,6
2016MARB01,333bf,23658,1569,540,39
2015SONG11,333bf,23730,1570,541,199
2018SAMP01,333bf,23734,1571,309,230
2014WALK05,333bf,23763,1572,310,231
2018ANDE06,333bf,23783,1573,311,232
2016RUEB01,333bf,23787,1574,551,65
2019GUOY04,333bf,23790,1575,542,200
2018WANG01,333bf,23851,1576,543,201
2015LIUW02,333bf,23855,1577,544,21
2016DEIB01,333bf,23855,1577,312,39
2014MEND02,333bf,23910,1579,313,20
2015CHER02,333bf,23916,1580,552,55
2010SWAR01,333bf,23946,1581,545,68
2017GONZ39,333bf,23966,1582,546,40
2008WITG01,333bf,23968,1583,553,14
2011ETTE01,333bf,23988,1584,314,233
2014SIME01,333bf,24000,1585,56,46
2018GRAG01,333bf,24011,1586,554,15
2010ESPI01,333bf,24021,1587,555,39
2016RAJA06,333bf,24102,1588,315,234
2019ABCO01,333bf,24118,1589,556,16
2013BLAN01,333bf,24137,1590,557,43
2012ASKJ01,333bf,24155,1591,558,9
2015CABE01,333bf,24214,1592,117,7
2009PETI01,333bf,24221,1593,559,44
2014NIEL03,333bf,24242,1594,316,235
2010FATH01,333bf,24246,1595,547,61
2017RODR74,333bf,24271,1596,560,17
2014MARK02,333bf,24275,1597,561,4
2009GIOR01,333bf,24280,1598,562,26
2016SHTY01,333bf,24284,1599,563,56
2015GOEL03,333bf,24363,1600,548,69
2014CAMP04,333bf,24379,1601,549,41
2015BOUS02,333bf,24389,1602,3,1
2016CARD01,333bf,24425,1603,317,21
2018KENE01,333bf,24452,1604,550,7
2009CHAT03,333bf,24489,1605,551,7
2013LIUR01,333bf,24500,1606,552,202
2015NJAM01,333bf,24517,1607,564,10
2012YIND01,333bf,24566,1608,553,203
2014WANG17,333bf,24598,1609,318,40
2013STRO01,333bf,24676,1610,565,14
2015ALMA01,333bf,24689,1611,118,19
2013DANY01,333bf,24710,1612,566,25
2017SRIV11,333bf,24725,1613,554,70
2010CARV01,333bf,24828,1614,119,45
2010GOLD01,333bf,24857,1615,319,236
2012ZAKE01,333bf,24894,1616,567,6
2013LIHA02,333bf,24949,1617,555,204
2006BURN01,333bf,24958,1618,568,71
2011LIMR01,333bf,24961,1619,320,237
2010CHEU01,333bf,24996,1620,321,41
2014TONO01,333bf,25021,1621,120,46
2011SULI01,333bf,25023,1622,556,62
2016AVER01,333bf,25048,1623,322,238
2011LIUZ06,333bf,25073,1624,557,205
2007AGUA01,333bf,25086,1625,569,40
2015BART06,333bf,25094,1626,57,11
2018DREI02,333bf,25112,1627,570,6
2010GIRO01,333bf,25115,1628,571,27
2015LAGU01,333bf,25131,1629,572,57
2016DORS01,333bf,25203,1630,573,17
2017ERMA03,333bf,25215,1631,574,58
2007ZHAN03,333bf,25256,1632,558,206
2010MIAZ01,333bf,25265,1633,575,72
2014IHSA01,333bf,25310,1634,559,63
2013SHIM02,333bf,25352,1635,560,59
2016SHAR16,333bf,25377,1636,576,7
2014YUNO01,333bf,25399,1637,121,47
2009KOZA01,333bf,25418,1638,577,73
2016SERA04,333bf,25427,1639,578,2
2003BURT01,333bf,25435,1640,323,239
2007YUGU01,333bf,25451,1641,561,207
2013KRAV01,333bf,25451,1641,579,26
2010SANC04,333bf,25458,1643,324,22
2007XUST01,333bf,25479,1644,325,240
2012CHAJ01,333bf,25670,1645,562,29
2013TIUL01,333bf,25740,1646,326,241
2013KHAN06,333bf,25787,1647,563,6
2014KOVA06,333bf,25799,1648,580,27
2008SHAN01,333bf,25887,1649,564,71
2012WERD01,333bf,25914,1650,565,64
2018YIKL01,333bf,25931,1651,566,25
2016FRAG01,333bf,26028,1652,581,18
2013SANC05,333bf,26034,1653,122,2
2017RUST01,333bf,26088,1654,567,3
2012GAOK01,333bf,26097,1655,568,208
2014ESCO02,333bf,26177,1656,327,14
2017DOVH02,333bf,26267,1657,582,28
2017HAGN02,333bf,26274,1658,583,14
2012LIMR01,333bf,26329,1659,58,47
2014LAFO01,333bf,26370,1660,584,45
2017LEED02,333bf,26395,1661,328,242
2007WAPP01,333bf,26454,1662,329,243
2016KAVI01,333bf,26468,1663,569,72
2018SOSA08,333bf,26474,1664,330,244
2011FREI01,333bf,26496,1665,123,48
2019PAVL04,333bf,26594,1666,585,59
2015QINH02,333bf,26643,1667,570,209
2014FERR09,333bf,26705,1668,124,49
2012TALB01,333bf,26719,1669,586,47
2010SYAH03,333bf,26731,1670,571,26
2011AOSI01,333bf,26753,1671,587,4
2008PHEL01,333bf,26757,1672,331,245
2013HUBH01,333bf,26816,1673,588,66
2013DONA02,333bf,26821,1674,332,3
2012MAUR01,333bf,26847,1675,589,7
2015PINO01,333bf,26981,1676,125,25
2011FOYL01,333bf,26982,1677,59,48
2017PURB01,333bf,27064,1678,572,65
2011WIJA03,333bf,27121,1679,573,66
2015TSAI06,333bf,27177,1680,574,22
2006LINC01,333bf,27315,1681,575,23
2009DANG01,333bf,27348,1682,576,210
2018CHES14,333bf,27410,1683,577,211
2017ZHUX01,333bf,27412,1684,578,212
2014BAIR01,333bf,27463,1685,333,246
2011KRAG02,333bf,27481,1686,590,13
2012HAID01,333bf,27513,1687,579,73
2017TIMO01,333bf,27566,1688,591,11
2017MOHL01,333bf,27627,1689,592,67
2012FANG03,333bf,27635,1690,580,213
2015ARJA01,333bf,27683,1691,593,15
2013BRIT01,333bf,27711,1692,126,50
2015FLOR15,333bf,27721,1693,334,247
2013HEBE01,333bf,27732,1694,335,42
2015GUBA02,333bf,27733,1695,594,60
2006BITE01,333bf,27880,1696,595,27
2012NICO02,333bf,27886,1697,596,28
2009PLIT01,333bf,27922,1698,597,61
2008PIAU01,333bf,27985,1699,598,46
2009MYSH01,333bf,28018,1700,599,62
2014BRED02,333bf,28044,1701,600,12
2018JOHN22,333bf,28198,1702,336,248
2013MORE07,333bf,28324,1703,127,51
2019HANS01,333bf,28377,1704,337,43
2017LIPE01,333bf,28492,1705,60,49
2009ZHAN24,333bf,28622,1706,581,214
2013SALA07,333bf,28780,1707,128,8
2013FUEN01,333bf,28781,1708,129,9
2013GOOD01,333bf,28814,1709,338,249
2015KITA02,333bf,28829,1710,130,52
2018MAKN01,333bf,28836,1711,4,2
2018POON02,333bf,28852,1712,582,42
2019SANT25,333bf,28867,1713,131,53
2018PALA03,333bf,28981,1714,601,29
2012MRZI02,333bf,28984,1715,602,68
2016BALA15,333bf,29047,1716,339,250
2016CALB01,333bf,29058,1717,132,10
2017VLAD02,333bf,29078,1718,603,15
2015YIYU01,333bf,29093,1719,583,215
2015REIS02,333bf,29145,1720,604,19
2012HAML01,333bf,29175,1721,133,13
2006KIED01,333bf,29184,1722,605,74
2015TAKA04,333bf,29238,1723,584,60
2010WHIT05,333bf,29292,1724,340,251
2013SARA02,333bf,29295,1725,585,74
2010ADRI01,333bf,29461,1726,586,67
2016SILV57,333bf,29467,1727,134,54
2004FONN01,333bf,29500,1728,606,13
2016ULKU01,333bf,29541,1729,607,16
2016XIEJ01,333bf,29636,1730,341,252
2017NEWT04,333bf,29815,1731,342,253
2013GONZ07,333bf,29894,1732,135,3
2017SIEB03,333bf,29947,1733,608,69
2017SILV11,333bf,29960,1734,136,55
2010PERE01,333bf,30066,1735,137,11
2009ROHR01,333bf,30319,1736,609,5
2004CHAN01,333bf,30331,1737,343,254
2017ANHN08,333bf,30345,1738,587,7
2009PARE02,333bf,30391,1739,610,41
2014ANBU01,333bf,30443,1740,588,75
2018MAZH01,333bf,30492,1741,611,63
2016MASO01,333bf,30509,1742,589,5
2012ATAM01,333bf,30519,1743,612,30
2017MARQ09,333bf,30551,1744,590,43
2006BARL01,333bf,30669,1745,613,48
2018DAVI08,333bf,30715,1746,344,255
2015LIUZ01,333bf,31094,1747,591,216
2016KIEB01,333bf,31140,1748,614,18
2008SZER01,333bf,31167,1749,615,20
2009LASS01,333bf,31246,1750,138,12
2013KHIK01,333bf,31302,1751,616,31
2008TURN02,333bf,31367,1752,345,256
2018HUDO01,333bf,31429,1753,346,44
2014LAGA02,333bf,31540,1754,592,44
2020WONR01,333bf,31640,1755,61,50
2017JENS01,333bf,31650,1756,347,45
2005LEVI01,333bf,31654,1757,348,257
2013DEWE01,333bf,31671,1758,617,8
2013GUIT01,333bf,31785,1759,349,15
2014ADOR01,333bf,31796,1760,618,17
2015RODO01,333bf,31838,1761,139,56
2016CHOW03,333bf,31839,1762,350,46
2014PENA03,333bf,31868,1763,140,4
2015BURK03,333bf,31919,1764,351,258
2014LUEV01,333bf,32040,1765,352,23
2008LAUR01,333bf,32133,1766,619,47
2013FILI01,333bf,32134,1767,141,5
2015YEAN01,333bf,32205,1768,593,30
2015SENA02,333bf,32241,1769,594,68
2015SLIP01,333bf,32258,1770,620,32
2014HANS01,333bf,32373,1771,5,3
2016WHEE01,333bf,32513,1772,353,259
2010ROJA01,333bf,32537,1773,142,13
2012BRUN01,333bf,32578,1774,621,70
2007KWAN02,333bf,32661,1775,595,31
2010ROSE03,333bf,32727,1776,143,20
2017ARAN06,333bf,32752,1777,354,24
2011BRZE01,333bf,32790,1778,622,71
2010HWAN02,333bf,32807,1779,355,260
2012OTAN01,333bf,32814,1780,623,42
2015SAMB01,333bf,32925,1781,596,76
2011XUZH02,333bf,33115,1782,597,217
2015WYSS01,333bf,33201,1783,624,48
2014KUMA21,333bf,33213,1784,598,77
2005FLEI01,333bf,33239,1785,356,261
2010SENG01,333bf,33265,1786,599,27
2017CAST48,333bf,33290,1787,357,1
2017GOME28,333bf,33410,1788,144,57
2018GRAH05,333bf,33490,1789,358,262
2013SPAD01,333bf,33806,1790,625,29
2014SING12,333bf,33813,1791,600,78
2012ROBL01,333bf,33869,1792,145,26
2018NANN01,333bf,34027,1793,359,47
2010ZHAN01,333bf,34080,1794,601,218
2017LIAN32,333bf,34138,1795,360,2
2014BLAY01,333bf,34204,1796,626,43
2011KIBE01,333bf,34304,1797,602,79
2017VINJ01,333bf,34513,1798,603,80
2010ZAKY01,333bf,34698,1799,604,69
2017JIME13,333bf,34744,1800,361,25
2017SUDA01,333bf,35044,1801,605,81
2017ANEE01,333bf,35131,1802,606,82
2015MURN01,333bf,35140,1803,627,64
2011HAYA02,333bf,35182,1804,607,61
2013KIMT01,333bf,35315,1805,608,32
2013KANN03,333bf,35639,1806,609,83
2017ZUNI05,333bf,35677,1807,362,26
2016WANG11,333bf,35733,1808,610,24
2009KOUR01,333bf,35810,1809,628,49
2011SIDA01,333bf,36152,1810,629,6
2015AROR04,333bf,36164,1811,611,84
2012QUER01,333bf,36183,1812,146,14
2015YIFE01,333bf,36304,1813,612,0
2013FOUR01,333bf,36508,1814,630,2
2010PRAJ01,333bf,36521,1815,613,70
2017MUMT01,333bf,36927,1816,614,71
2012MCMI01,333bf,36929,1817,363,263
2011VIOL01,333bf,36957,1818,631,30
2014PAUL02,333bf,37066,1819,364,4
2012TLYA01,333bf,37150,1820,632,65
2017KIPP01,333bf,37161,1821,633,6
2013KIMD01,333bf,37366,1822,615,33
2020AGAR01,333bf,37525,1823,616,85
2005KOSE01,333bf,37704,1824,617,62
2015CHAN28,333bf,38061,1825,618,34
2012NETO01,333bf,38127,1826,147,58
2017GUTI13,333bf,38350,1827,365,27
2016HOOV01,333bf,38546,1828,366,264
2005MARI01,333bf,38738,1829,634,44
2010RICH03,333bf,38757,1830,367,265
2008FLAS01,333bf,38793,1831,368,266
2013JORD01,333bf,38820,1832,369,267
2017MURA05,333bf,38878,1833,619,86
2013MART02,333bf,38986,1834,635,45
2013VEDE01,333bf,39050,1835,636,33
2012KOTT01,333bf,39140,1836,370,268
2019ALEX02,333bf,39202,1837,637,18
2010WUIF01,333bf,39471,1838,620,25
2013MART16,333bf,40061,1839,148,59
2017HAJU01,333bf,40209,1840,621,35
2018LIYU06,333bf,40361,1841,622,220
2011SCHN02,333bf,40372,1842,638,72
2012SART01,333bf,40497,1843,639,50
2017GUEL01,333bf,40549,1844,6,3
2017PARO01,333bf,40584,1845,149,1
2008CUST01,333bf,40732,1846,623,45
2016CHAV18,333bf,40909,1847,150,2
2013GADI01,333bf,41141,1848,624,87
2008VELA01,333bf,41646,1849,371,269
2016GUOL01,333bf,42017,1850,372,48
2013ZIRN01,333bf,42253,1851,640,7
2005GREE02,333bf,42362,1852,373,270
2016JRAC01,333bf,42542,1853,625,46
2012CAPA01,333bf,42906,1854,641,19
2006NORS01,333bf,43318,1855,374,271
2009NOVI02,333bf,43828,1856,642,66
2012RAUT01,333bf,44003,1857,643,16
2007HYOE01,333bf,44038,1858,626,36
2014OTER01,333bf,44085,1859,151,60
2010TUYE01,333bf,44364,1860,627,8
2015LOPE19,333bf,44435,1861,152,14
2011KANA02,333bf,44445,1862,628,88
2013MANO03,333bf,46073,1863,644,31
2012RAJK01,333bf,46536,1864,629,89
2012MANO05,333bf,47646,1865,630,90
2008JINX01,333bf,47956,1866,631,221
2006ADAM01,333bf,48553,1867,375,272
2017AUKS01,333bf,49556,1868,645,7
2010FUEN02,333bf,50091,1869,153,15
2008POLI01,333bf,50204,1870,632,47
2018DIXO01,333bf,53568,1871,376,273
2016MALT01,333bf,54115,1872,646,67
2016SLIM01,333bf,54426,1873,7,1
2016DIAZ14,333bf,54913,1874,154,3
2011SATO01,333bf,55536,1875,155,61
2017WAIK01,333bf,63100,1876,633,28
2013KLEM01,333bf,66100,1877,377,274
2016HERR15,333bf,78400,1878,378,16
